                  epoch,        train/giou_loss,         train/cls_loss,          train/l1_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),          val/giou_loss,           val/cls_loss,            val/l1_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    138,                0.17746,                 0.4204,                0.26123,                0.78744,                0.74425,                0.75024,                0.57673,                0.25698,                 0.7949,                0.40282,                 0.0001,                 0.0001,                 0.0001
                    139,                0.17887,                0.38212,                0.25612,                0.86289,                0.87987,                 0.8951,                0.69368,                 0.2471,                0.61456,                0.38445,                 0.0001,                 0.0001,                 0.0001
                    140,                0.17732,                 0.3951,                0.25866,                0.82742,                 0.8219,                0.85313,                0.65309,                0.25111,                0.71422,                0.38428,                 0.0001,                 0.0001,                 0.0001
                    141,                0.17468,                0.36692,                0.25593,                0.86216,                0.79634,                0.83451,                0.64609,                0.25584,                0.69012,                0.39263,                 0.0001,                 0.0001,                 0.0001
                    142,                0.17175,                0.34948,                0.25128,                0.86417,                 0.7541,                0.80712,                0.62543,                0.25256,                0.79535,                0.38812,                 0.0001,                 0.0001,                 0.0001
                    143,                0.18032,                0.37351,                0.25843,                0.84459,                0.83196,                0.83026,                0.63966,                0.25493,                0.67677,                0.39097,                 0.0001,                 0.0001,                 0.0001
                    144,                0.17097,                0.35886,                0.24682,                0.88557,                0.83878,                0.85883,                0.66534,                0.24924,                0.60897,                0.39182,                 0.0001,                 0.0001,                 0.0001
                    145,                0.17498,                0.34166,                0.25222,                0.85239,                0.81028,                0.84199,                0.65456,                0.24774,                0.66728,                0.38471,                 0.0001,                 0.0001,                 0.0001
                    146,                0.17213,                 0.3899,                0.24132,                0.84616,                0.81783,                 0.8387,                0.64524,                0.25375,                0.68947,                0.39792,                 0.0001,                 0.0001,                 0.0001
                    147,                0.17379,                0.38976,                0.25257,                0.84969,                0.79925,                0.80928,                0.61332,                0.27299,                0.74146,                0.42362,                 0.0001,                 0.0001,                 0.0001
                    148,                0.16872,                  0.365,                0.24225,                0.89209,                0.83359,                0.85748,                0.66425,                0.26081,                0.65137,                0.40486,                 0.0001,                 0.0001,                 0.0001
                    149,                0.16878,                0.34514,                0.24114,                0.86518,                0.80049,                0.83105,                0.63835,                0.26261,                0.70338,                0.41005,                 0.0001,                 0.0001,                 0.0001
