                  epoch,        train/giou_loss,         train/cls_loss,          train/l1_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),          val/giou_loss,           val/cls_loss,            val/l1_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    144,                 0.2454,                0.43426,                0.37077,                0.84107,                0.82964,                0.78397,                0.50335,                0.34088,                0.65215,                0.58178,                 0.0001,                 0.0001,                 0.0001
                    145,                0.25025,                0.42121,                0.37496,                0.75065,                 0.7399,                0.69804,                0.43872,                0.35269,                0.76058,                 0.6011,                 0.0001,                 0.0001,                 0.0001
                    146,                0.25083,                0.38439,                0.37405,                0.85374,                0.83249,                0.81114,                0.50446,                0.35258,                0.59622,                0.60402,                 0.0001,                 0.0001,                 0.0001
                    147,                0.24769,                0.40858,                0.36256,                 0.8539,                0.81546,                0.78924,                0.48886,                0.35409,                 0.6388,                0.60232,                 0.0001,                 0.0001,                 0.0001
                    148,                0.24929,                0.39275,                0.36871,                0.85488,                0.83597,                0.81297,                0.49766,                0.36177,                0.63272,                0.62257,                 0.0001,                 0.0001,                 0.0001
                    149,                0.25052,                0.38304,                0.36604,                0.86728,                0.82196,                0.77176,                0.49231,                0.33339,                0.69379,                0.54863,                 0.0001,                 0.0001,                 0.0001
                    150,                0.24895,                0.40917,                0.36762,                0.82538,                 0.8154,                0.77371,                0.51124,                0.32379,                0.68277,                0.53459,                 0.0001,                 0.0001,                 0.0001
                    151,                0.23759,                0.39597,                0.35935,                0.83857,                0.80564,                0.78912,                0.48736,                0.35122,                0.66833,                0.58495,                 0.0001,                 0.0001,                 0.0001
                    152,                0.23947,                0.37317,                 0.3508,                0.82205,                0.84359,                0.80528,                0.48545,                0.36874,                0.63522,                0.63923,                 0.0001,                 0.0001,                 0.0001
                    153,                0.24743,                0.39674,                0.36672,                0.82958,                0.83872,                0.79032,                0.50092,                0.34208,                0.64906,                0.57216,                 0.0001,                 0.0001,                 0.0001
                    154,                0.23474,                0.39012,                0.34384,                0.83403,                 0.8396,                0.80012,                0.48558,                0.36952,                0.64069,                0.63632,                 0.0001,                 0.0001,                 0.0001
                    155,                 0.2419,                0.39004,                0.35887,                0.83944,                0.84473,                  0.814,                0.48549,                0.37526,                0.64461,                 0.6548,                 0.0001,                 0.0001,                 0.0001
                    156,                  0.239,                0.39514,                0.35166,                0.85085,                0.81894,                0.81418,                 0.5049,                0.34883,                0.62942,                0.58769,                 0.0001,                 0.0001,                 0.0001
                    157,                0.23883,                0.39989,                0.36739,                0.83556,                0.84202,                0.81811,                0.50841,                0.35137,                 0.6411,                0.60057,                 0.0001,                 0.0001,                 0.0001
                    158,                0.23116,                0.39852,                0.34281,                0.83935,                0.80338,                0.80951,                0.49354,                0.36151,                0.64123,                0.62365,                 0.0001,                 0.0001,                 0.0001
                    159,                0.23763,                0.40904,                0.35807,                0.84967,                0.77825,                0.76855,                 0.4695,                0.36185,                0.65806,                0.63035,                 0.0001,                 0.0001,                 0.0001
                    160,                0.24357,                0.38853,                 0.3628,                0.82194,                0.80246,                0.78779,                0.48302,                0.34851,                0.66433,                0.60236,                 0.0001,                 0.0001,                 0.0001
                    161,                0.23253,                0.37974,                0.34008,                 0.8476,                0.81954,                0.80419,                0.49706,                0.34838,                0.65277,                0.60272,                 0.0001,                 0.0001,                 0.0001
                    162,                0.23618,                0.37578,                0.35619,                0.85376,                 0.8051,                0.79765,                0.50472,                 0.3414,                0.69524,                0.56971,                 0.0001,                 0.0001,                 0.0001
                    163,                0.24297,                0.39578,                0.37133,                0.89413,                0.79252,                0.81428,                0.51761,                0.34847,                0.59447,                0.58246,                 0.0001,                 0.0001,                 0.0001
                    164,                0.23099,                0.37017,                0.34647,                  0.839,                0.83955,                0.82379,                 0.5237,                0.34684,                0.61601,                0.58626,                 0.0001,                 0.0001,                 0.0001
                    165,                0.22815,                0.39893,                0.33224,                0.84987,                0.84378,                0.81561,                0.50062,                0.36065,                0.64677,                0.61867,                 0.0001,                 0.0001,                 0.0001
                    166,                0.23489,                 0.3962,                0.36158,                0.84199,                0.85617,                0.83237,                0.52632,                0.34978,                0.61952,                0.59466,                 0.0001,                 0.0001,                 0.0001
                    167,                0.22665,                 0.3879,                0.33569,                0.88238,                0.77963,                0.82306,                0.51148,                0.35678,                0.62151,                0.61304,                 0.0001,                 0.0001,                 0.0001
                    168,                0.22772,                 0.3796,                0.33017,                0.85669,                0.86623,                0.85137,                 0.5298,                0.35409,                0.60753,                 0.6006,                 0.0001,                 0.0001,                 0.0001
                    169,                0.22893,                0.37021,                0.33908,                0.85746,                0.81682,                0.81055,                0.50124,                0.35621,                0.63752,                0.60658,                 0.0001,                 0.0001,                 0.0001
                    170,                 0.2292,                0.38417,                 0.3401,                0.86305,                0.83472,                0.81874,                0.49304,                0.36256,                0.64468,                 0.6206,                 0.0001,                 0.0001,                 0.0001
                    171,                0.23784,                0.39403,                 0.3552,                0.86258,                0.81951,                0.81721,                 0.4987,                 0.3516,                0.68195,                 0.6001,                 0.0001,                 0.0001,                 0.0001
                    172,                0.22488,                0.35501,                0.33334,                0.85787,                0.81071,                0.80016,                0.48111,                0.36641,                0.68034,                0.63443,                 0.0001,                 0.0001,                 0.0001
                    173,                0.22274,                0.37565,                0.32061,                0.84068,                0.82356,                0.78783,                0.49805,                0.34705,                0.66022,                 0.5885,                 0.0001,                 0.0001,                 0.0001
                    174,                0.22148,                0.37658,                 0.3226,                0.83986,                0.84884,                0.80998,                0.50738,                 0.3482,                0.63808,                0.58568,                 0.0001,                 0.0001,                 0.0001
                    175,                0.22534,                 0.3778,                0.32918,                0.89231,                0.82595,                0.82424,                0.51313,                0.35613,                0.59627,                0.61018,                 0.0001,                 0.0001,                 0.0001
                    176,                0.22429,                0.37408,                0.32915,                0.87957,                 0.8191,                0.81316,                0.51008,                0.35279,                0.62695,                0.59986,                 0.0001,                 0.0001,                 0.0001
                    177,                0.23113,                 0.3808,                0.34251,                0.84733,                0.86341,                0.81722,                0.51341,                0.34926,                0.62428,                 0.5885,                 0.0001,                 0.0001,                 0.0001
                    178,                0.22163,                0.36065,                0.32848,                0.83244,                0.87466,                0.81464,                0.50205,                0.36132,                0.64764,                0.61953,                 0.0001,                 0.0001,                 0.0001
                    179,                0.22802,                 0.3928,                0.33743,                0.83055,                0.86785,                0.80964,                0.50159,                0.36131,                0.65506,                0.61633,                 0.0001,                 0.0001,                 0.0001
                    180,                0.21981,                0.36185,                0.32938,                  0.879,                0.85776,                 0.8438,                0.52232,                0.35621,                0.66964,                0.60865,                 0.0001,                 0.0001,                 0.0001
                    181,                0.22344,                0.35356,                0.31981,                0.88401,                0.79932,                0.80672,                0.50247,                0.34861,                0.64713,                0.58552,                 0.0001,                 0.0001,                 0.0001
                    182,                0.22371,                0.35557,                0.32655,                0.84811,                0.85445,                0.81713,                0.50128,                0.35953,                0.63541,                0.61973,                 0.0001,                 0.0001,                 0.0001
                    183,                0.21627,                0.36731,                  0.325,                0.86789,                0.87322,                0.84443,                0.50191,                0.37634,                0.61553,                0.66087,                 0.0001,                 0.0001,                 0.0001
                    184,                0.22658,                0.34826,                0.32813,                0.86967,                0.85819,                0.83808,                0.48678,                0.38385,                0.60869,                0.67478,                 0.0001,                 0.0001,                 0.0001
                    185,                0.21962,                0.37101,                0.32759,                0.86855,                0.84247,                0.83812,                0.50845,                0.36304,                0.61194,                0.61774,                 0.0001,                 0.0001,                 0.0001
                    186,                0.21693,                0.36325,                0.32994,                0.86244,                0.84577,                0.82065,                0.50469,                0.36296,                0.65027,                0.61763,                 0.0001,                 0.0001,                 0.0001
                    187,                 0.2134,                0.35178,                  0.308,                0.86684,                 0.8253,                0.81196,                0.48616,                0.36589,                0.61549,                0.62722,                 0.0001,                 0.0001,                 0.0001
                    188,                0.21483,                0.34073,                0.30879,                0.86446,                0.84515,                 0.8324,                0.49744,                0.36989,                0.61558,                0.64527,                 0.0001,                 0.0001,                 0.0001
                    189,                 0.2134,                0.34765,                0.31917,                0.88659,                0.81892,                0.82937,                0.51285,                0.36206,                0.62677,                0.62293,                 0.0001,                 0.0001,                 0.0001
                    190,                0.21662,                 0.3611,                0.32289,                0.83658,                0.79855,                0.79783,                0.49824,                0.35864,                0.65441,                0.61775,                 0.0001,                 0.0001,                 0.0001
                    191,                0.21584,                0.35543,                0.32547,                0.86205,                0.83337,                0.81941,                 0.5165,                 0.3524,                0.62507,                0.60209,                 0.0001,                 0.0001,                 0.0001
                    192,                0.21992,                 0.3459,                0.32674,                 0.8774,                0.83721,                0.81143,                0.51678,                0.34778,                0.62949,                0.58871,                 0.0001,                 0.0001,                 0.0001
                    193,                0.21627,                0.34825,                0.31773,                0.86086,                0.85175,                0.81817,                0.51413,                0.35553,                  0.623,                0.61849,                 0.0001,                 0.0001,                 0.0001
                    194,                0.21601,                0.33403,                0.32473,                0.85238,                0.85503,                0.82188,                0.51936,                0.35319,                0.63213,                0.60918,                 0.0001,                 0.0001,                 0.0001
                    195,                 0.2069,                0.34286,                0.30501,                0.86947,                0.86666,                0.82946,                 0.5087,                0.36312,                0.63729,                0.63298,                 0.0001,                 0.0001,                 0.0001
                    196,                0.20848,                0.35971,                0.30344,                0.87504,                 0.8657,                0.83779,                 0.5194,                0.35992,                 0.6269,                0.62129,                 0.0001,                 0.0001,                 0.0001
                    197,                0.21744,                0.34081,                0.32053,                0.86021,                0.87616,                0.83163,                 0.5171,                0.35466,                0.63461,                0.61014,                 0.0001,                 0.0001,                 0.0001
                    198,                0.20749,                0.34905,                0.30901,                0.86238,                0.88031,                0.84159,                0.52506,                0.35239,                0.61629,                0.60018,                 0.0001,                 0.0001,                 0.0001
                    199,                0.21022,                0.33579,                0.31573,                0.88353,                0.84391,                0.82113,                0.51654,                0.35634,                0.62361,                 0.6101,                 0.0001,                 0.0001,                 0.0001
                    200,                0.21551,                0.34032,                 0.3136,                0.86929,                0.86158,                 0.8369,                0.53051,                 0.3479,                0.61821,                0.59501,                 0.0001,                 0.0001,                 0.0001
                    201,                0.20499,                0.35112,                0.30159,                0.89226,                0.82036,                0.81788,                0.50986,                0.35208,                0.63695,                0.60894,                 0.0001,                 0.0001,                 0.0001
                    202,                0.20978,                0.35457,                0.30957,                0.85708,                0.82489,                0.81044,                0.50471,                0.35743,                0.65442,                0.62189,                 0.0001,                 0.0001,                 0.0001
                    203,                0.20404,                0.34022,                0.29775,                0.88161,                0.78576,                0.78746,                0.49573,                0.35438,                 0.6658,                0.61754,                 0.0001,                 0.0001,                 0.0001
                    204,                0.20905,                0.41179,                0.30723,                0.83919,                0.85647,                0.83447,                0.52572,                 0.3477,                0.64333,                0.60316,                 0.0001,                 0.0001,                 0.0001
                    205,                0.20948,                0.35351,                0.30111,                0.84822,                0.84714,                0.83294,                0.52865,                0.35175,                0.60315,                0.60661,                 0.0001,                 0.0001,                 0.0001
                    206,                0.21112,                0.34119,                0.31313,                0.83968,                0.87107,                0.83943,                0.53723,                 0.3484,                0.62157,                0.59751,                 0.0001,                 0.0001,                 0.0001
                    207,                0.21104,                0.35951,                0.30828,                 0.8578,                0.86235,                0.83233,                0.53397,                0.35188,                0.61536,                0.59923,                 0.0001,                 0.0001,                 0.0001
                    208,                0.20846,                0.36091,                0.29615,                0.84122,                0.86383,                0.83059,                0.51908,                0.36218,                0.62493,                0.61947,                 0.0001,                 0.0001,                 0.0001
                    209,                 0.2077,                0.37862,                0.29776,                0.85506,                0.85953,                0.83566,                0.53118,                0.35511,                0.61026,                0.60305,                 0.0001,                 0.0001,                 0.0001
                    210,                0.20402,                0.36475,                0.29643,                 0.8642,                0.86058,                0.84171,                0.52091,                 0.3625,                0.59612,                0.62183,                 0.0001,                 0.0001,                 0.0001
                    211,                0.19886,                0.33206,                0.28766,                0.86297,                0.86982,                0.84584,                0.53067,                0.35847,                0.59761,                0.61661,                 0.0001,                 0.0001,                 0.0001
                    212,                0.20525,                0.33869,                0.29588,                 0.8564,                0.86157,                0.83726,                0.52252,                0.35932,                0.60864,                0.61877,                 0.0001,                 0.0001,                 0.0001
                    213,                0.19425,                 0.3304,                0.28418,                0.89291,                0.82953,                0.83423,                0.53193,                0.34812,                0.59557,                0.59412,                 0.0001,                 0.0001,                 0.0001
                    214,                 0.2088,                0.33563,                0.30247,                0.91459,                0.82584,                0.83345,                0.52435,                0.34952,                0.58384,                0.60025,                 0.0001,                 0.0001,                 0.0001
                    215,                0.20277,                0.35761,                0.29821,                0.89778,                  0.829,                0.81818,                0.51333,                0.35083,                0.59528,                0.60431,                 0.0001,                 0.0001,                 0.0001
                    216,                0.19931,                0.33571,                0.28337,                0.87781,                0.84261,                0.82283,                0.50734,                 0.3562,                0.60426,                0.61317,                 0.0001,                 0.0001,                 0.0001
                    217,                0.20601,                0.34951,                0.29915,                0.88328,                0.87432,                0.85236,                0.52039,                0.35692,                 0.5952,                0.61524,                 0.0001,                 0.0001,                 0.0001
                    218,                0.19943,                0.33326,                0.29415,                0.88814,                0.88296,                 0.8559,                0.52707,                0.35947,                0.59375,                0.61962,                 0.0001,                 0.0001,                 0.0001
                    219,                0.19393,                0.31766,                0.28634,                0.89731,                0.83436,                0.83529,                0.52279,                0.35255,                 0.6075,                0.60393,                 0.0001,                 0.0001,                 0.0001
                    220,                0.19651,                0.34688,                 0.2828,                 0.8945,                0.83602,                0.82909,                0.51223,                0.35416,                0.61686,                0.60546,                 0.0001,                 0.0001,                 0.0001
                    221,                 0.2033,                0.35249,                0.30124,                0.87451,                0.84746,                0.82946,                0.52115,                0.35271,                0.63094,                0.59995,                 0.0001,                 0.0001,                 0.0001
                    222,                0.20232,                 0.3398,                0.28957,                0.88131,                0.84269,                0.83091,                0.52758,                0.34917,                0.63363,                0.58917,                 0.0001,                 0.0001,                 0.0001
                    223,                0.19896,                0.34277,                0.28999,                0.85657,                0.87663,                0.84142,                0.53462,                0.34586,                0.64029,                0.58617,                 0.0001,                 0.0001,                 0.0001
                    224,                0.19775,                0.32022,                0.28907,                0.86452,                0.85061,                0.83074,                0.51909,                0.34985,                0.64829,                0.59674,                 0.0001,                 0.0001,                 0.0001
                    225,                0.19565,                0.33815,                 0.2823,                0.87386,                0.86142,                0.82688,                0.52009,                0.35112,                0.65128,                0.60079,                 0.0001,                 0.0001,                 0.0001
                    226,                0.19564,                0.32708,                0.27908,                0.85462,                0.85331,                0.81224,                0.50999,                0.35029,                0.69234,                0.60036,                 0.0001,                 0.0001,                 0.0001
                    227,                0.20007,                0.32261,                0.28732,                0.86821,                0.85596,                0.82537,                0.52386,                0.34815,                0.66909,                0.59544,                 0.0001,                 0.0001,                 0.0001
                    228,                0.19492,                0.31197,                0.28045,                0.85004,                0.86427,                0.82202,                0.51953,                0.35193,                0.66959,                0.60254,                 0.0001,                 0.0001,                 0.0001
                    229,                0.19485,                0.32976,                0.27885,                0.85268,                0.86458,                0.82196,                0.52165,                  0.351,                 0.6751,                0.60041,                 0.0001,                 0.0001,                 0.0001
                    230,                0.19244,                0.32283,                0.28495,                0.83816,                0.86882,                0.81643,                0.51581,                0.35362,                0.67821,                0.60343,                 0.0001,                 0.0001,                 0.0001
                    231,                0.19167,                 0.3341,                0.28411,                0.84854,                0.85846,                0.81354,                0.51348,                0.35605,                0.66153,                0.60592,                 0.0001,                 0.0001,                 0.0001
                    232,                0.18856,                0.29954,                0.27631,                 0.8579,                0.85536,                0.81826,                0.51297,                0.35837,                0.65217,                0.61401,                 0.0001,                 0.0001,                 0.0001
                    233,                0.19201,                0.32205,                0.27423,                0.85918,                 0.8853,                0.83291,                0.51965,                 0.3533,                0.65736,                0.60505,                 0.0001,                 0.0001,                 0.0001
                    234,                0.18906,                0.30828,                0.27284,                0.86332,                0.87974,                0.83388,                0.52545,                0.34907,                0.64739,                0.59704,                 0.0001,                 0.0001,                 0.0001
                    235,                0.19605,                0.30609,                0.28506,                0.86559,                0.85319,                0.81713,                0.51784,                0.34915,                0.65799,                0.59978,                 0.0001,                 0.0001,                 0.0001
                    236,                0.19419,                  0.317,                0.28348,                0.86405,                0.87294,                0.82668,                0.52195,                0.35199,                0.64738,                0.60552,                 0.0001,                 0.0001,                 0.0001
                    237,                0.19355,                0.32285,                0.27903,                0.85784,                0.87294,                0.82685,                0.52069,                0.35008,                0.65739,                0.60469,                 0.0001,                 0.0001,                 0.0001
                    238,                0.18871,                0.32011,                0.27295,                0.88069,                0.83097,                  0.802,                0.50933,                0.34807,                0.65388,                0.59584,                 0.0001,                 0.0001,                 0.0001
                    239,                0.18606,                0.30475,                 0.2662,                 0.8621,                0.85113,                0.80866,                0.51713,                0.34605,                0.66231,                0.58929,                 0.0001,                 0.0001,                 0.0001
                    240,                0.18452,                0.30276,                0.26892,                0.85876,                0.86183,                0.81566,                0.52629,                0.34229,                0.66429,                 0.5789,                 0.0001,                 0.0001,                 0.0001
                    241,                0.18294,                0.32348,                0.26104,                0.84321,                0.86863,                0.82103,                0.52797,                0.34426,                0.67573,                0.58501,                 0.0001,                 0.0001,                 0.0001
                    242,                0.18661,                0.31666,                 0.2697,                0.86569,                0.87974,                0.83382,                0.53706,                0.34766,                 0.6535,                0.59426,                 0.0001,                 0.0001,                 0.0001
                    243,                0.19005,                0.31635,                0.26539,                0.85861,                0.86614,                0.82732,                0.53378,                 0.3477,                0.65136,                0.59104,                 0.0001,                 0.0001,                 0.0001
                    244,                 0.1893,                0.30055,                0.27455,                0.86011,                0.87294,                  0.829,                0.53249,                0.35092,                0.65655,                0.59913,                 0.0001,                 0.0001,                 0.0001
                    245,                0.18794,                0.30264,                0.27307,                0.86631,                0.87224,                0.83182,                0.53326,                0.35298,                0.65116,                0.60461,                 0.0001,                 0.0001,                 0.0001
                    246,                 0.1892,                0.30311,                0.27712,                0.85993,                0.87974,                0.82877,                0.52741,                0.35535,                0.66774,                0.60978,                 0.0001,                 0.0001,                 0.0001
                    247,                0.18851,                0.34111,                0.27896,                 0.8697,                0.87974,                0.83288,                0.52785,                0.35651,                0.66006,                0.61114,                 0.0001,                 0.0001,                 0.0001
                    248,                0.18224,                0.32719,                0.26335,                0.84987,                0.85944,                0.81748,                0.52309,                 0.3577,                0.66848,                0.61411,                 0.0001,                 0.0001,                 0.0001
                    249,                 0.1876,                0.33152,                0.27682,                0.84767,                0.86738,                0.81908,                0.52238,                0.35571,                0.66856,                0.61058,                 0.0001,                 0.0001,                 0.0001
                    250,                 0.1878,                0.31742,                0.27071,                0.86416,                0.87617,                0.83941,                0.53685,                0.35116,                0.66007,                0.60174,                 0.0001,                 0.0001,                 0.0001
                    251,                 0.1848,                0.32175,                0.25891,                 0.8679,                0.88597,                0.84442,                0.53823,                0.34901,                 0.6589,                0.59693,                 0.0001,                 0.0001,                 0.0001
                    252,                0.18685,                0.31921,                 0.2628,                0.87875,                 0.8789,                 0.8426,                0.53731,                0.34867,                0.64401,                0.59436,                 0.0001,                 0.0001,                 0.0001
                    253,                0.18368,                0.32415,                0.26621,                0.88119,                0.89278,                0.85543,                0.54048,                0.35106,                0.64973,                0.60258,                 0.0001,                 0.0001,                 0.0001
                    254,                 0.1945,                0.32371,                0.27543,                0.86017,                0.87472,                0.83932,                0.52604,                0.35078,                0.66858,                0.60141,                 0.0001,                 0.0001,                 0.0001
                    255,                0.18191,                0.33691,                 0.2693,                0.86015,                0.87157,                0.83874,                0.53075,                0.34869,                0.67525,                0.59482,                 0.0001,                 0.0001,                 0.0001
                    256,                0.18113,                0.30533,                0.26157,                0.85706,                0.87663,                0.83959,                0.53251,                0.34914,                0.66733,                0.59716,                 0.0001,                 0.0001,                 0.0001
                    257,                0.17843,                0.31037,                0.25545,                0.85442,                0.87974,                 0.8413,                0.53323,                0.34901,                0.66354,                0.59557,                 0.0001,                 0.0001,                 0.0001
                    258,                0.18215,                0.30573,                 0.2655,                0.84713,                0.86671,                0.83745,                0.53235,                0.34902,                0.67586,                0.59564,                 0.0001,                 0.0001,                 0.0001
                    259,                0.18013,                0.34737,                0.26072,                0.84723,                0.87019,                0.84003,                 0.5314,                0.35027,                0.66513,                0.60013,                 0.0001,                 0.0001,                 0.0001
                    260,                0.18034,                0.31194,                0.25861,                0.85661,                0.87152,                0.84264,                0.53415,                 0.3491,                0.65846,                0.59739,                 0.0001,                 0.0001,                 0.0001
                    261,                0.17882,                0.29315,                0.25415,                 0.8556,                0.86982,                0.83964,                0.53216,                0.35062,                0.66113,                0.60077,                 0.0001,                 0.0001,                 0.0001
                    262,                0.18552,                0.31057,                0.26837,                0.85213,                0.85537,                0.82994,                0.52631,                0.35141,                0.67066,                0.60002,                 0.0001,                 0.0001,                 0.0001
                    263,                0.17513,                0.30477,                0.25266,                0.85958,                0.86509,                 0.8343,                0.53001,                0.35058,                 0.6725,                0.59663,                 0.0001,                 0.0001,                 0.0001
                    264,                0.18218,                 0.3005,                0.25945,                0.85027,                0.85933,                0.82559,                0.52079,                 0.3507,                 0.6876,                 0.5978,                 0.0001,                 0.0001,                 0.0001
                    265,                0.17683,                0.28404,                0.25337,                0.84319,                0.84942,                0.81726,                0.51181,                0.35174,                0.70668,                0.60041,                 0.0001,                 0.0001,                 0.0001
                    266,                0.17429,                0.29908,                0.24692,                0.84206,                0.84942,                0.81154,                0.51202,                0.35107,                0.70768,                0.59738,                 0.0001,                 0.0001,                 0.0001
                    267,                0.18501,                0.30136,                0.26969,                0.84731,                0.84942,                0.81715,                0.51442,                0.35247,                0.68681,                0.60043,                 0.0001,                 0.0001,                 0.0001
                    268,                0.19063,                0.31177,                0.28069,                0.83744,                0.83826,                0.81479,                0.51494,                0.35164,                0.68811,                 0.5978,                 0.0001,                 0.0001,                 0.0001
                    269,                0.17659,                0.29985,                0.25675,                0.84091,                0.84942,                 0.8125,                0.50957,                0.35298,                0.69539,                0.60108,                 0.0001,                 0.0001,                 0.0001
                    270,                0.17597,                0.29243,                0.25165,                0.84126,                0.84353,                0.81615,                0.51287,                0.35236,                0.68295,                0.59957,                 0.0001,                 0.0001,                 0.0001
                    271,                0.17519,                0.29346,                0.25993,                0.84281,                0.82905,                0.80394,                0.50905,                0.35156,                0.69453,                0.59739,                 0.0001,                 0.0001,                 0.0001
                    272,                0.17991,                 0.3104,                0.25656,                0.84552,                0.83624,                0.81426,                0.51335,                0.35078,                0.68921,                0.59624,                 0.0001,                 0.0001,                 0.0001
                    273,                 0.1716,                0.29247,                 0.2466,                0.84714,                0.84141,                0.81299,                0.51251,                0.35176,                0.68809,                0.59953,                 0.0001,                 0.0001,                 0.0001
                    274,                0.17992,                0.29502,                0.25438,                0.84076,                0.85066,                0.81715,                0.51565,                0.35227,                 0.6904,                0.60133,                 0.0001,                 0.0001,                 0.0001
                    275,                 0.1729,                0.27733,                0.24303,                0.84072,                0.85747,                0.82197,                0.52056,                0.35154,                0.69404,                0.59941,                 0.0001,                 0.0001,                 0.0001
                    276,                0.18175,                0.30319,                 0.2607,                0.83623,                0.85435,                0.81376,                0.51664,                0.35037,                0.70388,                0.59627,                 0.0001,                 0.0001,                 0.0001
                    277,                0.17638,                0.28498,                0.25962,                 0.8498,                0.84755,                0.81265,                0.51099,                0.35086,                0.68943,                0.59928,                 0.0001,                 0.0001,                 0.0001
                    278,                0.17703,                0.29242,                0.25924,                0.84137,                0.84613,                0.81881,                0.51327,                0.35071,                0.69415,                0.60144,                 0.0001,                 0.0001,                 0.0001
                    279,                0.17089,                0.29899,                0.24556,                0.84464,                0.85866,                0.82143,                0.51797,                0.35115,                0.68562,                0.60365,                 0.0001,                 0.0001,                 0.0001
                    280,                0.17231,                0.29477,                 0.2452,                0.86155,                0.83506,                0.82485,                 0.5159,                0.35141,                0.68662,                0.60537,                 0.0001,                 0.0001,                 0.0001
                    281,                0.17208,                0.31131,                0.24695,                0.84647,                0.85928,                0.82559,                0.52036,                0.35072,                0.69315,                0.60296,                 0.0001,                 0.0001,                 0.0001
                    282,                0.17343,                0.30262,                0.24865,                 0.8545,                0.86302,                0.82938,                0.52545,                0.35025,                0.68455,                0.60151,                 0.0001,                 0.0001,                 0.0001
                    283,                0.17187,                0.31347,                0.25369,                 0.8532,                0.86302,                0.82975,                0.52459,                0.35062,                0.67816,                0.60421,                 0.0001,                 0.0001,                 0.0001
                    284,                0.16495,                0.29913,                0.23804,                0.86034,                0.86982,                0.83772,                0.53145,                0.35032,                0.67004,                0.60373,                 0.0001,                 0.0001,                 0.0001
                    285,                0.17078,                0.33024,                0.25025,                0.86252,                0.87294,                0.84386,                0.53492,                0.34984,                0.66733,                0.60288,                 0.0001,                 0.0001,                 0.0001
                    286,                0.17238,                 0.3034,                0.24337,                0.86909,                0.86621,                0.84298,                0.53408,                0.34964,                 0.6661,                0.60168,                 0.0001,                 0.0001,                 0.0001
                    287,                0.16766,                0.27895,                0.23662,                0.87293,                0.86655,                0.84291,                0.53387,                0.34946,                0.66426,                0.60115,                 0.0001,                 0.0001,                 0.0001
                    288,                0.18095,                0.29198,                0.25835,                0.87508,                0.86121,                0.83897,                0.53328,                0.34948,                0.66393,                0.60136,                 0.0001,                 0.0001,                 0.0001
                    289,                0.17013,                0.28228,                0.24427,                0.87308,                0.85897,                0.83194,                0.52996,                0.34923,                0.66826,                0.60069,                 0.0001,                 0.0001,                 0.0001
                    290,                0.16721,                0.27822,                0.23984,                0.87786,                0.86302,                0.83701,                0.53443,                0.34782,                0.66341,                0.59723,                 0.0001,                 0.0001,                 0.0001
                    291,                 0.1698,                0.28858,                0.23795,                0.87804,                0.86302,                0.83795,                0.53216,                0.34921,                0.66356,                0.60111,                 0.0001,                 0.0001,                 0.0001
                    292,                0.16286,                0.28665,                0.23146,                0.87396,                0.86065,                0.83748,                0.53186,                0.34947,                0.66654,                0.60113,                 0.0001,                 0.0001,                 0.0001
                    293,                0.17449,                0.28908,                0.24885,                0.87746,                0.86242,                0.84051,                0.53505,                0.34885,                 0.6702,                0.59816,                 0.0001,                 0.0001,                 0.0001
                    294,                 0.1642,                0.28193,                0.22886,                  0.876,                0.86446,                0.83531,                 0.5312,                0.35127,                0.66746,                0.60521,                 0.0001,                 0.0001,                 0.0001
                    295,                0.17027,                0.28496,                0.24966,                0.87917,                0.86462,                0.84457,                0.53847,                0.35069,                0.66577,                0.60476,                 0.0001,                 0.0001,                 0.0001
                    296,                0.16985,                0.28383,                0.23818,                0.88482,                0.86302,                0.84389,                0.53364,                  0.351,                0.65987,                0.60578,                 0.0001,                 0.0001,                 0.0001
                    297,                0.16866,                0.28961,                0.23678,                0.88374,                0.85958,                0.83712,                0.53052,                0.35039,                0.66488,                0.60304,                 0.0001,                 0.0001,                 0.0001
                    298,                0.16894,                0.28619,                0.24276,                0.88549,                0.86093,                0.83999,                0.53334,                0.34819,                0.67828,                0.59908,                 0.0001,                 0.0001,                 0.0001
                    299,                 0.1635,                0.28664,                0.23539,                0.88476,                0.85991,                0.83561,                0.52926,                0.34766,                0.68503,                0.59591,                 0.0001,                 0.0001,                 0.0001
                    300,                0.15718,                0.29379,                0.22545,                0.88668,                0.86302,                0.84309,                 0.5328,                0.34716,                0.67883,                0.59433,                 0.0001,                 0.0001,                 0.0001
